VILLE;Code_postal;SUPERFICIE;POPULATION
SAINT-PAUL-LES-DURANCE;65350;621.0;301
SAINT-PAUL-LES-DURANCE;1140;136.0;1589
SAINT-PAUL-LES-DURANCE;22560;1387.0;3670
SAINT-PAUL-LES-DURANCE;80640;540.0;101
SAINT-PAUL-LES-DURANCE;52400;350.0;37
SAINT-PAUL-LES-DURANCE;3500;1218.0;387
SAINT-PAUL-LES-DURANCE;72800;2252.0;570
SAINT-PAUL-LES-DURANCE;3220;2704.0;324
SAINT-PAUL-LES-DURANCE;7270;1977.0;499
SAINT-PAUL-LES-DURANCE;14780;479.0;2568
SAINT-PAUL-LES-DURANCE;;606.0;118
SAINT-PAUL-LES-DURANCE;15300;916.0;242
SAINT-PAUL-LES-DURANCE;37390;478.0;1226
SAINT-PAUL-LES-DURANCE;63470;2390.0;135
SAINT-PAUL-LES-DURANCE;36120;1814.0;905
SAINT-PAUL-LES-DURANCE;49400;6651.0;27523
SAINT-PAUL-LES-DURANCE;26110;3511.0;1153
SAINT-PAUL-LES-DURANCE;67150;713.0;1416
SAINT-PAUL-LES-DURANCE;67170;264.0;532
SAINT-PAUL-LES-DURANCE;34210;1279.0;446
SAINT-PAUL-LES-DURANCE;11590;2180.0;3991
SAINT-PAUL-LES-DURANCE;;1850.0;1512
SAINT-PAUL-LES-DURANCE;21380;1207.0;99
SAINT-PAUL-LES-DURANCE;44740;1312.0;3030
SAINT-PAUL-LES-DURANCE;89200;612.0;142
SAINT-PAUL-LES-DURANCE;47250;1199.0;322
SAINT-PAUL-LES-DURANCE;49320;3299.0;2211
SAINT-PAUL-LES-DURANCE;64800;1498.0;2094
SAINT-PAUL-LES-DURANCE;32320;1085.0;70
SAINT-PAUL-LES-DURANCE;18390;1753.0;473
SAINT-PAUL-LES-DURANCE;76660;539.0;132
SAINT-PAUL-LES-DURANCE;62540;447.0;5777
SAINT-PAUL-LES-DURANCE;;381.0;124
SAINT-PAUL-LES-DURANCE;21310;634.0;160
SAINT-PAUL-LES-DURANCE;14940;581.0;265
SAINT-PAUL-LES-DURANCE;23210;1935.0;678
SAINT-PAUL-LES-DURANCE;36400;4009.0;441
SAINT-PAUL-LES-DURANCE;31540;383.0;82
SAINT-PAUL-LES-DURANCE;66220;1888.0;84
SAINT-PAUL-LES-DURANCE;76119;582.0;496
SAINT-PAUL-LES-DURANCE;47350;923.0;170
SAINT-PAUL-LES-DURANCE;32170;354.0;46
SAINT-PAUL-LES-DURANCE;50000;415.0;218
SAINT-PAUL-LES-DURANCE;67190;495.0;1378
SAINT-PAUL-LES-DURANCE;73590;1372.0;152
SAINT-PAUL-LES-DURANCE;26780;1146.0;1037
SAINT-PAUL-LES-DURANCE;31420;1146.0;316
SAINT-PAUL-LES-DURANCE;55100;511.0;459
SAINT-PAUL-LES-DURANCE;35400;3652.0;44620
SAINT-PAUL-LES-DURANCE;13200;75780.0;52439
SAINT-PAUL-LES-DURANCE;72350;1757.0;636
SAINT-PAUL-LES-DURANCE;20239;2067.0;626
SAINT-PAUL-LES-DURANCE;15160;2131.0;101
SAINT-PAUL-LES-DURANCE;11330;2084.0;146
SAINT-PAUL-LES-DURANCE;74310;1345.0;932
SAINT-PAUL-LES-DURANCE;52700;642.0;70
SAINT-PAUL-LES-DURANCE;26310;1216.0;63
SAINT-PAUL-LES-DURANCE;50300;675.0;612
SAINT-PAUL-LES-DURANCE;49670;7237.0;8755
SAINT-PAUL-LES-DURANCE;50880;1537.0;1757
SAINT-PAUL-LES-DURANCE;9100;384.0;258
SAINT-PAUL-LES-DURANCE;41260;673.0;4455
SAINT-PAUL-LES-DURANCE;31450;393.0;92
SAINT-PAUL-LES-DURANCE;67250;442.0;285
SAINT-PAUL-LES-DURANCE;53150;1921.0;364
SAINT-PAUL-LES-DURANCE;67700;476.0;2118
SAINT-PAUL-LES-DURANCE;73110;172.0;325
SAINT-PAUL-LES-DURANCE;57530;316.0;199
SAINT-PAUL-LES-DURANCE;63340;1584.0;1881
SAINT-PAUL-LES-DURANCE;67470;262.0;172
SAINT-PAUL-LES-DURANCE;69640;332.0;904
SAINT-PAUL-LES-DURANCE;90200;851.0;110
SAINT-PAUL-LES-DURANCE;71118;453.0;1314
SAINT-PAUL-LES-DURANCE;38770;991.0;1772
SAINT-PAUL-LES-DURANCE;64210;166.0;1304
SAINT-PAUL-LES-DURANCE;25500;494.0;456
SAINT-PAUL-LES-DURANCE;70600;1400.0;414
SAINT-PAUL-LES-DURANCE;6850;4270.0;228
SAINT-PAUL-LES-DURANCE;62270;332.0;88
SAINT-PAUL-LES-DURANCE;7320;1031.0;138
SAINT-PAUL-LES-DURANCE;64410;921.0;207
SAINT-PAUL-LES-DURANCE;64160;645.0;487
SAINT-PAUL-LES-DURANCE;36120;3873.0;384
SAINT-PAUL-LES-DURANCE;33880;536.0;1345
SAINT-PAUL-LES-DURANCE;41400;1836.0;1157
SAINT-PAUL-LES-DURANCE;2420;645.0;383
SAINT-PAUL-LES-DURANCE;73170;943.0;290
SAINT-PAUL-LES-DURANCE;80600;299.0;37
SAINT-PAUL-LES-DURANCE;49440;4860.0;819
SAINT-PAUL-LES-DURANCE;39120;1046.0;204
SAINT-PAUL-LES-DURANCE;85220;1814.0;903
SAINT-PAUL-LES-DURANCE;33420;579.0;432
SAINT-PAUL-LES-DURANCE;85450;905.0;728
SAINT-PAUL-LES-DURANCE;71570;262.0;179
SAINT-PAUL-LES-DURANCE;69530;1032.0;11390
SAINT-PAUL-LES-DURANCE;53800;1682.0;2683
SAINT-PAUL-LES-DURANCE;;1310.0;459
SAINT-PAUL-LES-DURANCE;30170;1633.0;744
SAINT-PAUL-LES-DURANCE;38410;1187.0;1214
SAINT-PAUL-LES-DURANCE;33125;1802.0;241
SAINT-PAUL-LES-DURANCE;50440;435.0;503
SAINT-PAUL-LES-DURANCE;4270;4120.0;122
SAINT-PAUL-LES-DURANCE;24340;2751.0;345
SAINT-PAUL-LES-DURANCE;45570;4831.0;1257
SAINT-PAUL-LES-DURANCE;45250;1400.0;59
SAINT-PAUL-LES-DURANCE;45150;1463.0;4479
SAINT-PAUL-LES-DURANCE;28150;3357.0;3091
SAINT-PAUL-LES-DURANCE;41290;813.0;104
SAINT-PAUL-LES-DURANCE;28160;3965.0;962
SAINT-PAUL-LES-DURANCE;45370;2312.0;1406
SAINT-PAUL-LES-DURANCE;45310;1928.0;719
SAINT-PAUL-LES-DURANCE;45800;109.0;480
SAINT-PAUL-LES-DURANCE;;2113.0;227
SAINT-PAUL-LES-DURANCE;28140;1706.0;359
SAINT-PAUL-LES-DURANCE;28130;517.0;559
SAINT-PAUL-LES-DURANCE;28300;2781.0;766
SAINT-PAUL-LES-DURANCE;28210;408.0;184
SAINT-PAUL-LES-DURANCE;28500;852.0;1059
SAINT-PAUL-LES-DURANCE;28360;2027.0;621
SAINT-PAUL-LES-DURANCE;28170;4287.0;1209
SAINT-PAUL-LES-DURANCE;28300;631.0;178
SAINT-PAUL-LES-DURANCE;28170;6349.0;2270
SAINT-PAUL-LES-DURANCE;28300;1690.0;2018
SAINT-PAUL-LES-DURANCE;28190;1453.0;868
SAINT-PAUL-LES-DURANCE;28190;1171.0;506
SAINT-PAUL-LES-DURANCE;28130;1448.0;743
SAINT-PAUL-LES-DURANCE;78730;1412.0;505
SAINT-PAUL-LES-DURANCE;28700;1713.0;4202
SAINT-PAUL-LES-DURANCE;91410;1585.0;1738
SAINT-PAUL-LES-DURANCE;77140;2169.0;5560
SAINT-PAUL-LES-DURANCE;45300;1759.0;6198
SAINT-PAUL-LES-DURANCE;77760;661.0;123
SAINT-PAUL-LES-DURANCE;45330;404.0;232
SAINT-PAUL-LES-DURANCE;45300;3370.0;1823
SAINT-PAUL-LES-DURANCE;45270;997.0;258
SAINT-PAUL-LES-DURANCE;45110;1071.0;696
SAINT-PAUL-LES-DURANCE;45340;1589.0;1132
SAINT-PAUL-LES-DURANCE;45300;1597.0;358
SAINT-PAUL-LES-DURANCE;77460;2386.0;916
SAINT-PAUL-LES-DURANCE;45230;2099.0;517
SAINT-PAUL-LES-DURANCE;45210;822.0;403
SAINT-PAUL-LES-DURANCE;77760;1598.0;2538
SAINT-PAUL-LES-DURANCE;91830;649.0;347
SAINT-PAUL-LES-DURANCE;91150;848.0;131
SAINT-PAUL-LES-DURANCE;91590;1725.0;3332
SAINT-PAUL-LES-DURANCE;91720;1333.0;803
SAINT-PAUL-LES-DURANCE;91590;818.0;1306
SAINT-PAUL-LES-DURANCE;91540;185.0;1929
SAINT-PAUL-LES-DURANCE;28260;469.0;1062
SAINT-PAUL-LES-DURANCE;78910;935.0;367
SAINT-PAUL-LES-DURANCE;27220;628.0;143
SAINT-PAUL-LES-DURANCE;78980;666.0;340
SAINT-PAUL-LES-DURANCE;27940;1194.0;678
SAINT-PAUL-LES-DURANCE;78440;743.0;679
SAINT-PAUL-LES-DURANCE;78600;376.0;6383
SAINT-PAUL-LES-DURANCE;78770;402.0;478
SAINT-PAUL-LES-DURANCE;78640;508.0;2730
SAINT-PAUL-LES-DURANCE;78770;513.0;476
SAINT-PAUL-LES-DURANCE;95420;669.0;193
SAINT-PAUL-LES-DURANCE;95830;431.0;552
SAINT-PAUL-LES-DURANCE;60240;555.0;370
SAINT-PAUL-LES-DURANCE;95420;844.0;316
SAINT-PAUL-LES-DURANCE;27310;954.0;624
SAINT-PAUL-LES-DURANCE;;520.0;197
SAINT-PAUL-LES-DURANCE;27410;1264.0;562
SAINT-PAUL-LES-DURANCE;27410;1264.0;562
SAINT-PAUL-LES-DURANCE;27300;1519.0;869
SAINT-PAUL-LES-DURANCE;;1123.0;349
SAINT-PAUL-LES-DURANCE;27390;279.0;53
SAINT-PAUL-LES-DURANCE;;831.0;48
SAINT-PAUL-LES-DURANCE;61550;765.0;659
SAINT-PAUL-LES-DURANCE;;1029.0;214
SAINT-PAUL-LES-DURANCE;27250;1409.0;2350
SAINT-PAUL-LES-DURANCE;;1996.0;439
SAINT-PAUL-LES-DURANCE;27230;798.0;1828
SAINT-PAUL-LES-DURANCE;27450;1032.0;781
SAINT-PAUL-LES-DURANCE;27930;912.0;1078
SAINT-PAUL-LES-DURANCE;27160;1788.0;571
SAINT-PAUL-LES-DURANCE;27320;703.0;165
SAINT-PAUL-LES-DURANCE;27170;1169.0;690
SAINT-PAUL-LES-DURANCE;27800;861.0;669
SAINT-PAUL-LES-DURANCE;91130;840.0;26800
SAINT-PAUL-LES-DURANCE;77130;996.0;3406
SAINT-PAUL-LES-DURANCE;77810;376.0;3443
SAINT-PAUL-LES-DURANCE;77950;868.0;1269
SAINT-PAUL-LES-DURANCE;77610;1517.0;608
SAINT-PAUL-LES-DURANCE;77950;722.0;571
SAINT-PAUL-LES-DURANCE;77950;1029.0;1712
SAINT-PAUL-LES-DURANCE;27220;803.0;930
SAINT-PAUL-LES-DURANCE;61120;677.0;110
SAINT-PAUL-LES-DURANCE;14600;1369.0;7913
SAINT-PAUL-LES-DURANCE;;822.0;157
SAINT-PAUL-LES-DURANCE;61160;624.0;80
SAINT-PAUL-LES-DURANCE;14620;1026.0;301
SAINT-PAUL-LES-DURANCE;61200;1561.0;620
SAINT-PAUL-LES-DURANCE;14910;309.0;486
SAINT-PAUL-LES-DURANCE;14430;639.0;332
SAINT-PAUL-LES-DURANCE;27400;595.0;401
SAINT-PAUL-LES-DURANCE;76500;954.0;954
SAINT-PAUL-LES-DURANCE;76490;1387.0;1325
SAINT-PAUL-LES-DURANCE;76640;668.0;601
SAINT-PAUL-LES-DURANCE;76133;407.0;555
SAINT-PAUL-LES-DURANCE;27680;1027.0;973
SAINT-PAUL-LES-DURANCE;51110;1781.0;613
SAINT-PAUL-LES-DURANCE;51490;4279.0;1051
SAINT-PAUL-LES-DURANCE;51340;901.0;205
SAINT-PAUL-LES-DURANCE;52330;7404.0;663
SAINT-PAUL-LES-DURANCE;10500;493.0;25
SAINT-PAUL-LES-DURANCE;10200;2181.0;196
SAINT-PAUL-LES-DURANCE;10140;709.0;30
SAINT-PAUL-LES-DURANCE;52110;1090.0;81
SAINT-PAUL-LES-DURANCE;10500;388.0;40
SAINT-PAUL-LES-DURANCE;10140;435.0;38
SAINT-PAUL-LES-DURANCE;10200;1593.0;5145
SAINT-PAUL-LES-DURANCE;10330;1065.0;83
SAINT-PAUL-LES-DURANCE;51240;792.0;254
SAINT-PAUL-LES-DURANCE;51460;3039.0;593
SAINT-PAUL-LES-DURANCE;8400;1199.0;237
SAINT-PAUL-LES-DURANCE;8250;2841.0;450
SAINT-PAUL-LES-DURANCE;2310;265.0;669
SAINT-PAUL-LES-DURANCE;77730;127.0;481
SAINT-PAUL-LES-DURANCE;77750;515.0;396
SAINT-PAUL-LES-DURANCE;51210;4835.0;3742
SAINT-PAUL-LES-DURANCE;51700;2259.0;2855
SAINT-PAUL-LES-DURANCE;2200;447.0;2486
SAINT-PAUL-LES-DURANCE;2200;663.0;335
SAINT-PAUL-LES-DURANCE;2600;726.0;290
SAINT-PAUL-LES-DURANCE;2600;518.0;146
SAINT-PAUL-LES-DURANCE;2290;1160.0;685
SAINT-PAUL-LES-DURANCE;2200;1234.0;28309
SAINT-PAUL-LES-DURANCE;2130;820.0;131
SAINT-PAUL-LES-DURANCE;2220;666.0;82
SAINT-PAUL-LES-DURANCE;2220;906.0;319
SAINT-PAUL-LES-DURANCE;51480;691.0;434
SAINT-PAUL-LES-DURANCE;51130;1354.0;96
SAINT-PAUL-LES-DURANCE;51190;502.0;96
SAINT-PAUL-LES-DURANCE;51530;357.0;273
SAINT-PAUL-LES-DURANCE;51270;1464.0;258
SAINT-PAUL-LES-DURANCE;51530;861.0;351
SAINT-PAUL-LES-DURANCE;51510;2082.0;248
SAINT-PAUL-LES-DURANCE;51370;413.0;3425
SAINT-PAUL-LES-DURANCE;51170;687.0;244
SAINT-PAUL-LES-DURANCE;2190;815.0;591
SAINT-PAUL-LES-DURANCE;51220;212.0;294
SAINT-PAUL-LES-DURANCE;2160;209.0;52
SAINT-PAUL-LES-DURANCE;51120;1282.0;366
SAINT-PAUL-LES-DURANCE;10100;2017.0;331
SAINT-PAUL-LES-DURANCE;77114;1593.0;643
SAINT-PAUL-LES-DURANCE;89100;675.0;705
SAINT-PAUL-LES-DURANCE;77480;1197.0;595
SAINT-PAUL-LES-DURANCE;77114;1223.0;363
SAINT-PAUL-LES-DURANCE;89140;1417.0;547
SAINT-PAUL-LES-DURANCE;10400;1598.0;223
SAINT-PAUL-LES-DURANCE;77171;1828.0;706
SAINT-PAUL-LES-DURANCE;77320;1709.0;294
SAINT-PAUL-LES-DURANCE;77320;2502.0;1365
SAINT-PAUL-LES-DURANCE;77171;2342.0;1436
SAINT-PAUL-LES-DURANCE;51310;1527.0;296
SAINT-PAUL-LES-DURANCE;10800;774.0;238
SAINT-PAUL-LES-DURANCE;10390;1010.0;1812
SAINT-PAUL-LES-DURANCE;10350;1864.0;94
SAINT-PAUL-LES-DURANCE;10300;2078.0;918
SAINT-PAUL-LES-DURANCE;10170;717.0;126
SAINT-PAUL-LES-DURANCE;51320;1537.0;40
SAINT-PAUL-LES-DURANCE;51120;1063.0;117
SAINT-PAUL-LES-DURANCE;2160;223.0;49
SAINT-PAUL-LES-DURANCE;77510;1510.0;941
SAINT-PAUL-LES-DURANCE;2240;405.0;64
SAINT-PAUL-LES-DURANCE;2680;350.0;65
SAINT-PAUL-LES-DURANCE;2690;1382.0;616
SAINT-PAUL-LES-DURANCE;2300;1316.0;2088
SAINT-PAUL-LES-DURANCE;2000;298.0;169
SAINT-PAUL-LES-DURANCE;2270;964.0;505
SAINT-PAUL-LES-DURANCE;2320;737.0;303
SAINT-PAUL-LES-DURANCE;2000;1748.0;683
SAINT-PAUL-LES-DURANCE;2270;1365.0;1151
SAINT-PAUL-LES-DURANCE;2360;485.0;82
SAINT-PAUL-LES-DURANCE;8220;3683.0;697
SAINT-PAUL-LES-DURANCE;80400;663.0;839
SAINT-PAUL-LES-DURANCE;2600;1228.0;594
SAINT-PAUL-LES-DURANCE;27570;1678.0;1134
SAINT-PAUL-LES-DURANCE;61270;1298.0;365
SAINT-PAUL-LES-DURANCE;61310;1055.0;309
SAINT-PAUL-LES-DURANCE;28160;2778.0;510
SAINT-PAUL-LES-DURANCE;;964.0;172
SAINT-PAUL-LES-DURANCE;61240;1173.0;603
SAINT-PAUL-LES-DURANCE;72650;2297.0;3653
SAINT-PAUL-LES-DURANCE;72240;636.0;453
SAINT-PAUL-LES-DURANCE;72610;801.0;1835
SAINT-PAUL-LES-DURANCE;61200;1207.0;241
SAINT-PAUL-LES-DURANCE;61420;1253.0;198
SAINT-PAUL-LES-DURANCE;61250;1282.0;982
SAINT-PAUL-LES-DURANCE;28480;2143.0;436
SAINT-PAUL-LES-DURANCE;6420;4056.0;173
SAINT-PAUL-LES-DURANCE;83520;10693.0;12155
SAINT-PAUL-LES-DURANCE;36240;2270.0;262
SAINT-PAUL-LES-DURANCE;57220;602.0;205
SAINT-PAUL-LES-DURANCE;5700;2145.0;57
SAINT-PAUL-LES-DURANCE;59223;1065.0;13366
SAINT-PAUL-LES-DURANCE;33400;831.0;41358
SAINT-PAUL-LES-DURANCE;29260;586.0;435
SAINT-PAUL-LES-DURANCE;24580;6142.0;1574
SAINT-PAUL-LES-DURANCE;21450;1132.0;96
SAINT-PAUL-LES-DURANCE;41500;838.0;273
SAINT-PAUL-LES-DURANCE;78470;985.0;7730
SAINT-PAUL-LES-DURANCE;28150;3357.0;3091
SAINT-PAUL-LES-DURANCE;28220;842.0;391
SAINT-PAUL-LES-DURANCE;41370;490.0;161
SAINT-PAUL-LES-DURANCE;28140;1343.0;159
SAINT-PAUL-LES-DURANCE;45160;2333.0;19807
SAINT-PAUL-LES-DURANCE;28310;1348.0;187
SAINT-PAUL-LES-DURANCE;28630;951.0;831
SAINT-PAUL-LES-DURANCE;28120;1323.0;653
SAINT-PAUL-LES-DURANCE;28300;2017.0;1870
SAINT-PAUL-LES-DURANCE;28700;1033.0;289
SAINT-PAUL-LES-DURANCE;78610;1979.0;1259
SAINT-PAUL-LES-DURANCE;28150;1991.0;269
SAINT-PAUL-LES-DURANCE;28320;686.0;622
SAINT-PAUL-LES-DURANCE;78610;1350.0;6680
SAINT-PAUL-LES-DURANCE;28700;389.0;27
SAINT-PAUL-LES-DURANCE;77760;646.0;375
SAINT-PAUL-LES-DURANCE;77760;920.0;287
SAINT-PAUL-LES-DURANCE;77140;786.0;827
SAINT-PAUL-LES-DURANCE;45270;654.0;274
SAINT-PAUL-LES-DURANCE;45260;1471.0;347
SAINT-PAUL-LES-DURANCE;45530;3785.0;782
SAINT-PAUL-LES-DURANCE;45210;619.0;252
SAINT-PAUL-LES-DURANCE;91750;601.0;463
SAINT-PAUL-LES-DURANCE;91580;484.0;140
SAINT-PAUL-LES-DURANCE;91580;1468.0;728
SAINT-PAUL-LES-DURANCE;91880;2093.0;632
SAINT-PAUL-LES-DURANCE;91150;1500.0;291
SAINT-PAUL-LES-DURANCE;91150;397.0;76
SAINT-PAUL-LES-DURANCE;91190;355.0;699
SAINT-PAUL-LES-DURANCE;91000;855.0;52349
SAINT-PAUL-LES-DURANCE;27410;1264.0;562
SAINT-PAUL-LES-DURANCE;14290;1085.0;149
SAINT-PAUL-LES-DURANCE;;1788.0;167
SAINT-PAUL-LES-DURANCE;;2180.0;595
SAINT-PAUL-LES-DURANCE;27190;1541.0;303
SAINT-PAUL-LES-DURANCE;;1145.0;104
SAINT-PAUL-LES-DURANCE;27190;1745.0;461
SAINT-PAUL-LES-DURANCE;;909.0;323
SAINT-PAUL-LES-DURANCE;27160;2766.0;3258
SAINT-PAUL-LES-DURANCE;27520;1168.0;2890
SAINT-PAUL-LES-DURANCE;27370;113.0;99
SAINT-PAUL-LES-DURANCE;27370;1023.0;1076
SAINT-PAUL-LES-DURANCE;91400;1371.0;3637
SAINT-PAUL-LES-DURANCE;91140;537.0;2268
SAINT-PAUL-LES-DURANCE;77350;161.0;460
SAINT-PAUL-LES-DURANCE;77166;1913.0;2572
SAINT-PAUL-LES-DURANCE;14340;1844.0;545
SAINT-PAUL-LES-DURANCE;14140;458.0;190
SAINT-PAUL-LES-DURANCE;14170;1247.0;214
SAINT-PAUL-LES-DURANCE;14620;839.0;92
SAINT-PAUL-LES-DURANCE;61160;609.0;215
SAINT-PAUL-LES-DURANCE;14140;1227.0;2183
SAINT-PAUL-LES-DURANCE;14130;745.0;384
SAINT-PAUL-LES-DURANCE;14430;348.0;52
SAINT-PAUL-LES-DURANCE;14340;1240.0;709
SAINT-PAUL-LES-DURANCE;27800;717.0;247
SAINT-PAUL-LES-DURANCE;76410;583.0;8101
SAINT-PAUL-LES-DURANCE;76210;667.0;679
SAINT-PAUL-LES-DURANCE;76210;969.0;610
SAINT-PAUL-LES-DURANCE;27500;248.0;139
SAINT-PAUL-LES-DURANCE;;401.0;395
SAINT-PAUL-LES-DURANCE;76430;1535.0;804
SAINT-PAUL-LES-DURANCE;76640;1026.0;1375
SAINT-PAUL-LES-DURANCE;76110;699.0;577
SAINT-PAUL-LES-DURANCE;76400;452.0;759
SAINT-PAUL-LES-DURANCE;76690;815.0;527
SAINT-PAUL-LES-DURANCE;76710;508.0;1469
SAINT-PAUL-LES-DURANCE;76490;504.0;2265
SAINT-PAUL-LES-DURANCE;76590;312.0;480
SAINT-PAUL-LES-DURANCE;78150;430.0;28980
SAINT-PAUL-LES-DURANCE;80160;952.0;238
SAINT-PAUL-LES-DURANCE;78170;587.0;21132
SAINT-PAUL-LES-DURANCE;60430;880.0;957
SAINT-PAUL-LES-DURANCE;60360;1647.0;269
SAINT-PAUL-LES-DURANCE;80160;2393.0;1719
SAINT-PAUL-LES-DURANCE;27720;803.0;608
SAINT-PAUL-LES-DURANCE;28260;1299.0;1748
SAINT-PAUL-LES-DURANCE;28260;1024.0;1186
SAINT-PAUL-LES-DURANCE;27640;1222.0;1204
SAINT-PAUL-LES-DURANCE;27220;506.0;521
SALON-DE-PROVENCE;27730;483.0;378
SALON-DE-PROVENCE;78980;289.0;115
SALON-DE-PROVENCE;27700;589.0;239
VELAUX;27200;3431.0;24112
VELAUX;95000;1454.0;60528
VITROLLES;78580;770.0;590
VITROLLES;78680;1337.0;6467
ARGENCES;78150;289.0;3216
ARGENCES;78112;369.0;4055
CAEN;78410;305.0;596
CAEN;95420;441.0;238
CAEN;76390;1325.0;200
CAEN;76780;1083.0;246
CAEN;76116;1039.0;512
CAEN;76270;1128.0;333
CAEN;60860;614.0;256
CAEN;60590;851.0;601
CAEN;60850;2005.0;1772
CAEN;42460;587.0;694
CAEN;29170;1366.0;2679
CAEN;18190;2602.0;704
CAEN;52300;358.0;159
CAEN;62810;415.0;197
CAEN;33420;244.0;1323
CAEN;22810;342.0;67
CAEN;20112;1133.0;112
CAEN;26750;896.0;1280
CAEN;14230;674.0;310
CAEN;62182;480.0;279
CAEN;42190;662.0;3705
CAEN;56780;326.0;619
CAEN;31590;714.0;432
CAEN;88210;395.0;53
CAEN;57170;822.0;325
CAEN;57450;681.0;5692
CAEN;25260;597.0;785
CAEN;6700;939.0;29343
CAEN;12550;701.0;112
CAEN;30620;1289.0;3209
CAEN;64230;1619.0;1288
CAEN;63160;1127.0;423
CAEN;31350;553.0;130
CAEN;24140;624.0;111
CAEN;39100;773.0;2018
CAEN;39240;363.0;65
CARPIQUET;70200;766.0;373
GOUSTRANVILLE;84740;1646.0;2927
AURILLAC;49320;1694.0;768
AURILLAC;14710;719.0;168
SAINT-PIERRE;54360;547.0;175
SAINT-PIERRE;81700;645.0;440
SAINT-PIERRE;62570;897.0;1596
SAINT-PIERRE;80360;290.0;196
COGNAC;35330;2078.0;1340
COGNAC;39120;521.0;191
COGNAC;74110;4402.0;2889
COGNAC;68580;436.0;338
SAINT-MICHEL;70240;382.0;83
LA ROCHELLE;56200;2006.0;951
LA ROCHELLE;14210;244.0;122
LA ROCHELLE;;812.0;392
LA ROCHELLE;73200;617.0;503
LA ROCHELLE;67220;566.0;623
LA ROCHELLE;;341.0;323
LA ROCHELLE;65700;882.0;500
LA ROCHELLE;35540;3163.0;3738
LA ROCHELLE;83630;5206.0;324
LA ROCHELLE;6230;493.0;5443
LA ROCHELLE;12260;1233.0;127
AVORD;49320;993.0;2970
AVORD;6260;1315.0;38
AVORD;65240;1221.0;54
AVORD;19220;1463.0;151
AVORD;66360;5079.0;91
BELLEVILLE-SUR-LOIRE;64640;1481.0;329
BELLEVILLE-SUR-LOIRE;24240;653.0;346
BELLEVILLE-SUR-LOIRE;24120;840.0;228
BELLEVILLE-SUR-LOIRE;11330;741.0;42
BELLEVILLE-SUR-LOIRE;11250;555.0;428
BELLEVILLE-SUR-LOIRE;1310;1467.0;984
BELLEVILLE-SUR-LOIRE;69440;484.0;280
BELLEVILLE-SUR-LOIRE;39800;914.0;184
BELLEVILLE-SUR-LOIRE;81150;724.0;373
BELLEVILLE-SUR-LOIRE;67930;730.0;428
BELLEVILLE-SUR-LOIRE;79170;2026.0;293
BELLEVILLE-SUR-LOIRE;39270;683.0;160
BELLEVILLE-SUR-LOIRE;62560;370.0;369
BELLEVILLE-SUR-LOIRE;17120;428.0;103
BELLEVILLE-SUR-LOIRE;7000;1981.0;1292
BELLEVILLE-SUR-LOIRE;49280;2119.0;3092
BELLEVILLE-SUR-LOIRE;44110;5400.0;1991
BELLEVILLE-SUR-LOIRE;29860;1193.0;1344
BELLEVILLE-SUR-LOIRE;80870;982.0;476
BELLEVILLE-SUR-LOIRE;22570;1290.0;137
BELLEVILLE-SUR-LOIRE;31390;746.0;420
BELLEVILLE-SUR-LOIRE;24420;389.0;448
BELLEVILLE-SUR-LOIRE;31470;1944.0;11828
BELLEVILLE-SUR-LOIRE;7340;497.0;281
BELLEVILLE-SUR-LOIRE;32260;371.0;96
BELLEVILLE-SUR-LOIRE;83400;13361.0;55402
BELLEVILLE-SUR-LOIRE;83400;13361.0;55402
BELLEVILLE-SUR-LOIRE;83400;13361.0;55402
BELLEVILLE-SUR-LOIRE;18140;1777.0;144
BELLEVILLE-SUR-LOIRE;14400;1225.0;635
BELLEVILLE-SUR-LOIRE;4000;10959.0;16844
BELLEVILLE-SUR-LOIRE;3310;1526.0;347
BELLEVILLE-SUR-LOIRE;4420;2318.0;87
BELLEVILLE-SUR-LOIRE;54280;430.0;4891
BELLEVILLE-SUR-LOIRE;14480;274.0;302
BELLEVILLE-SUR-LOIRE;18140;1008.0;378
BELLEVILLE-SUR-LOIRE;23600;155.0;1300
BELLEVILLE-SUR-LOIRE;14540;273.0;815
BELLEVILLE-SUR-LOIRE;71300;1362.0;335
BELLEVILLE-SUR-LOIRE;84210;659.0;2684
BELLEVILLE-SUR-LOIRE;88600;370.0;641
BELLEVILLE-SUR-LOIRE;18700;6168.0;5590
BELLEVILLE-SUR-LOIRE;70700;716.0;324
BELLEVILLE-SUR-LOIRE;64120;1043.0;148
BELLEVILLE-SUR-LOIRE;61210;1273.0;476
BELLEVILLE-SUR-LOIRE;50190;1514.0;572
BELLEVILLE-SUR-LOIRE;61600;948.0;2377
BELLEVILLE-SUR-LOIRE;61600;2670.0;980
BELLEVILLE-SUR-LOIRE;;899.0;302
BOURGES;61140;2219.0;995
BOURGES;50420;2499.0;3358
BOURGES;14700;760.0;329
BOURGES;76660;1125.0;231
BOURGES;50450;1205.0;453
BOURGES;50100;1587.0;37121
BOURGES;50450;2060.0;1454
BOURGES;50450;2986.0;1196
BOURGES;14770;1246.0;5279
BOURGES;14710;557.0;139
BOURGES;58290;3295.0;339
BOURGES;21120;1933.0;877
BOURGES;21320;2783.0;254
BOURGES;71190;2808.0;241
SAINT-DOULCHARD;71290;1167.0;540
BRIVE-LA-GAILLARDE;57480;890.0;319
