NOM POLLUANT;QUANTITE;COORDONNEE;IDENTIFIANT;COORDONNEE;Nom Etablissement
;;;;;Usine de Traitement des Ordures MÃ©nagÃ¨res du Ganotin Ã  Ecorpain
;;;;;EUROVIA ATLANTIQUE
;;;;;PURFER
;;;;;ALTRIOM
;;;;;CARREFOUR
;;;;;SWFT
;;;;;MICHELIN TROYES
;;;;;ETARES
;;;;;AIR LIQUIDE HYDROGENE
;;;;;ENERSYS SARL (ex HAWKER SARL)
;;;;;MANORGA INDUSTRIE LEERS
;;;;;Dunkerque LNG
;;;;;ROUVREAU SARL
;;;;;ELCI
;;;;;AciÃ©ries et Laminoirs de Rives
;;;;;CNC
;;;;;INITIAL
;;;;;Thales Electron Device (UnitÃ© de VÃ©lizy)
;;;;;ELIS Bezons SantÃ©
;;;;;FLABEG France SAS
;;;;;SARL COURTOIS
;;;;;8206
;;;;;CASTEL FRERES VIDAUBAN
;;;;;GMDF SAS site complÃ©mentaire d'Orange
;;;;;SIRA
;;;;;GAEC LEY
;;;;;STEP - CAGNES-SUR-MER
;;;;;COVED
;;;;;S.A.R.L. N.C.A.
;;;;;Gad SAS Site de Lampaul-Guimiliau
;;;;;SULKY BUREL
;;;;;EUROSPHALTE
;;;;;ALTUGLAS Usine de Saint AVOLD
;;;;;MGE TRANSPORTS ET AUXILIAIRES
;;;;;HUMBERT Edith
;;;;;ELIS LORRAINE
;;;;;SICOVAD
;;;;;LACROIX SIGNALISATION
;;;;;ETABLISSEMENT JEANNEAU
;;;;;FONDERIE MAYENNAISE
;;;;;SAVONNERIE DE L'ATLANTIQUE
;;;;;MECABOR
;;;;;LALOUETTE Huguette
;;;;;TRIVALIS - CET de Ste Flaive
;;;;;FORNES
;;;;;CDC Alpes Mancelles
;;;;;MOD 415-2
;;;;;JUGE Camille
;;;;;E.ON - Centrale de PROVENCE
;;;;;HOLCIM
;;;;;ISDND LA GLACIERE
;;;;;Synergie Cad
;;;;;BAULE
;;;;;ArcelorMittal SSC France
;;;;;SOCOPA ENTREPRISE SICO
;;;;;MINITUBES
;;;;;BOIRON
;;;;;Munoz
;;;;;TOURBIERES DE FRANCE USINE
;;;;;METALDYNE INTERNATIONAL FRANCE SAS
;;;;;CALPI COLOR
;;;;;ROUTIN
;;;;;FERRE PASCAL
;;;;;Promens
;;;;;ARDEX
;;;;;BELLEVRET INDUSTRIES
;;;;;TRADIVAL
;;;;;PLASTISUD
;;;;;Remondis Sud France
;;;;;BRASSERIE LORRAINE
;;;;;POLIGRAT FRANCE SUD
;;;;;KNAUF ISBA
;;;;;MASSON MARINE
;;;;;SITA REKEM
;;;;;SARL DU MOULIN
;;;;;GAEC LE FRESNE
;;;;;NIMES AUTO-CASSE SARL
;;;;;BOURGE LOUIS
;;;;;MAUGES'OEUF (SCEA)
;;;;;BLOND LA BATE (EARL) M.BLOND
;;;;;EARL LES OEUFS D'ARVOR
;;;;;SARIA BIO INDUSTRIES
;;;;;AUCHAN LE MANS
;;;;;EARL DE LA COURTE CROIX
;;;;;ECOSITE CROIX IRTELLE
;;;;;SOCIETE LAITIERE DES VOLCANS D'AUVERGNE -  toury
;;;;;SOFRAPEL
;;;;;SATRAM (ex CAZORLA JOSEPH)
;;;;;ETS ESPINASSE
;;;;;ETS JAMON Sandrine
;;;;;THOR ROGER
;;;;;ADIAMAS
;;;;;HEINEKEN ENTREPRISE
;;;;;GDE Marseille
;;;;;SPUR ENVIRONNEMENT
;;;;;CARLO ERBA REAGENTS
;;;;;Packetis
;;;;;MONIER
;;;;;Hopital Avignon
;;;;;AUTO EXPRESS
;;;;;ONYX LR
;;;;;Freeman Industrie
;;;;;COMMUNAUTE COMMUNES DU CAUSSE MASSEGROS
;;;;;UNION FCSE DES ALCOOLS ET BRANDIES
;;;;;SPITZER EUROVRAC
;;;;;BUTAGAZ
;;;;;Brasserie KRONENBOURG
;;;;;OSRAM SASU
;;;;;DuPont de Nemours Satellite 2
;;;;;CFS CELLPACK
;;;;;DRUCK CHEMIE
;;;;;Continental Automotive France SAS
;;;;;Atelier de la Haute-Garonne - Rivets
;;;;;eurl lepinay ordi
;;;;;Carbone Savoie
;;;;;SEVA
;;;;;Crown Food France
;;;;;KNAUF INDUSTRIES OUEST
;;;;;PIGEON CARRIERES
;;;;;Usine de Plaintel
;;;;;carriÃ¨re des Marnes et des Clues
;;;;;BEAUCE COMPOST
;;;;;DISTILLERIE DESCOSTIERES
;;;;;COBOMA
;;;;;REGAL MarÃ©e (SAS)
;;;;;Chaufferie des Beaux Arts
;;;;;PENTAIR TECHNICAL SOLUTIONS
;;;;;Ã©lectropoli Production Site de Dettwiller
;;;;;BOREALIS PEC-RHIN SAS
;;;;;COUTURE SAS
;;;;;METALBLANC
;;;;;Cristal Union Etablissement d'Erstein
;;;;;COMELA
;;;;;SEVIA
;;;;;ACTEGA Rhenacoat
;;;;;FRANCE DECORS
;;;;;METAREX SA
;;;;;ESKA
;;;;;MAYET
;;;;;TREFILEUROPE
;;;;;BARTIN RECYCLING
;;;;;SCA VALDEZE
;;;;;NTN-SNR Usine de MEYTHET
;;;;;ISDND de Wintzenbach-Schaffhouse prÃ¨s seltz
;;;;;AUCHAN FRANCE SCHWEIGHOUSE
;;;;;ADISSEO LES ROCHES
;;;;;DYRUP
;;;;;BM CHIMIE
;;;;;SNF sas
;;;;;ARCELORMITTAL Atlantique-Lorraine
;;;;;GMD MOTTAZ Industrie
;;;;;ALLEVARD REJNA - REVIGNY
;;;;;TRAITEUR DE PARIS
;;;;;ALSTOM POWER SYSTEMS SA (Machines Electriques)
;;;;;KLEBER MOREAU
;;;;;AERO TECHNIQUE ESPACE
;;;;;BUCHER VASLIN
;;;;;RECUPERATION AUTO JOBARD
;;;;;EPUR CENTRE
;;;;;SETFORGE GAUVIN SOCIETE NOUVELLE
;;;;;SEMAG
;;;;;CUVERIE BERNON
;;;;;AFICA
;;;;;TRIADIS Services
;;;;;SOMMER NEEDLEPUNCH USINE DE BAISIEUX
;;;;;FAURECIA(ex ALLIBERT MARLES)
;;;;;GAEC DU MARCHIS
;;;;;FRITSCH
;;;;;Station d'Epuration : AIX EN PROVENCE LA PIOLINE
;;;;;SCEA FGMF
;;;;;STEP - REIMS METROPOLE
;;;;;LE LAY SAS
;;;;;STEP - KÃ©rolay
;;;;;SA FAVE
;;;;;SCEA DE TOUVOIE
;;;;;STEP - TOULON AmphorA
;;;;;GAEC LA GONDROMIERE
;;;;;STEP - Seine-centre
;;;;;COULAUD-PENAUD S.A.S
;;;;;EURL domaine de Villegardin
;;;;;Total petrochemicals France
;;;;;GDE Metalifer groupe Ecore
;;;;;MICHELIN
;;;;;ALVA
;;;;;ARJO WIGGINS Papiers CouchÃ©s S.A.S.
;;;;;SVPM
;;;;;NGK BERYLCO France
;;;;;HENKEL Technologies France
;;;;;SOSAREC
;;;;;VALNANTAIS branche lÃ©gumes de TERRENA
;;;;;DEMOLITION LUCONNAISE DE VEHICULES
;;;;;BILLAUD SARL
;;;;;SARP-OUEST
;;;;;LES PAGANNES SCEA
;;;;;CHARIER CM
;;;;;COSNET
;;;;;ATLANTIC RECYCL'AUTO (ARA)
;;;;;ISDI de l'AntiniÃ¨re
;;;;;ALLARD TP
;;;;;EIFFAGE Travaux Ouest
;;;;;GRANULATS VICAT
;;;;;ALLIOS
;;;;;H.REYNAUD ET FILS
;;;;;ALFI-LI Fos Tonkin
;;;;;TMD SAS
;;;;;LAFARGE GRANULATS FRANCE
;;;;;ROUTIERE DU MIDI USINE DE GAP
;;;;;BIGARD
;;;;;FAMER
;;;;;DEMOLITION AUTOS MARTY PIA
;;;;;SAS COMPOST ENVIRONNEMENT
;;;;;BRUNO SIEBERT SA
;;;;;ITRON
;;;;;StÃ© STEPHANOISE D'ABATTAGE
;;;;;BASF Performance Products France SAS
;;;;;BUTACHIMIE
;;;;;ALSACE LAIT
;;;;;Thermal Ceramics de France
;;;;;HUSSOR
;;;;;Site de Neutralisation de l'Ochsenfeld
;;;;;ArcelorMittal Tailored Blanks Lorraine
;;;;;MOTEURS BAUDOUIN
;;;;;CURMA
;;;;;FERRIE JEAN
;;;;;APPRO-SERVICE
;;;;;VICTOR MARTINET et Cie SA
;;;;;INTEXA
;;;;;SEAM Exploitation Abattoir de Mantes
;;;;;LRB ROULIER
;;;;;MONSOLS FERTILISANTS COMPOST
;;;;;SEINE ET MARNE ENROBES
;;;;;EPI.BRETAGNE Usine de TrÃ©gueux
;;;;;ODET ENVIRONNEMENT
;;;;;MOULIN PAUL DUPUIS
;;;;;C.E.T. de Faux Mazuras
;;;;;Chaufferie du CEA
;;;;;NBSA
;;;;;COVIDIEN MANUFACTURING GRENOBLE SAS
;;;;;COGEMA - Etablissement de BESSINES
;;;;;DCN Services BREST
;;;;;SCEA BONNY
;;;;;GRIMAUD FRERES SELECTION S.A.S
;;;;;SYTEVOM C.S.D. VADANS
;;;;;Le JERSEY de PARIS
;;;;;STATION D'EPURATION DE BODUON
;;;;;NCI ENVIRONNEMENT
;;;;;Centre d'Enfouissement Technique de BeauchÃªne
;;;;;SAGA
;;;;;LAVOX-BLN
;;;;;DUCASSE Serge - SCEA DUCASSE
;;;;;STEP des Landes d'ifflets
;;;;;RUBIS TERMINAL '' AMONT ''
;;;;;LESIEUR Coudekerque-Branche
;;;;;EARL du BEAUDROUARD
;;;;;Centre de tri
;;;;;FARM FRITES Montigny
;;;;;centre de tri
;;;;;LABORATOIRES GALENIQUES VERNIN
;;;;;Centre de tri de Desvres
;;;;;VALOREST
;;;;;ESTERRA (DÃ©chÃ¨terie de Roubaix)
;;;;;SMURFIT Kappa Papier RecyclÃ© France Papeterie de la Seine
;;;;;Imprimerie PRINTOR DIRECT
;;;;;garage Courtinat
;;;;;PREVOST ENVIRONNEMENT
;;;;;CURDEM D 63242D
;;;;;SCEA Avicole de l'Ancre
;;;;;COOPEX APIFRUIT
;;;;;SEMMERET
;;;;;Centre de Recherche de Vitry Alfortville
;;;;;WEB TECH
;;;;;VAMPLUS
;;;;;APPONTEMENTS PETROLIERS DES FLANDRES
;;;;;SDRA
;;;;;REMONDIS FRANCE
;;;;;Abattoir intercommunal de Rostrenen
;;;;;Interxion France PAR5
;;;;;SCEA DANY
;;;;;DÃ©pÃ´t Essence Air de Bordeaux MÃ©rignac
;;;;;Ateliers d'Orval
;;;;;ALFI EL Rousset
;;;;;CHIMICOLOR
;;;;;GAULT ET FREMONT
;;;;;DEALAT LE CANNET DES MAURES
;;;;;Laboratoires Chemineau
;;;;;SAINT-GOBAIN MATERIAUX CERAMIQUES
;;;;;SAS SAIRP
;;;;;SOFACYL
;;;;;GUYENNE ENROBES - MÃ©rignac
;;;;;HMY France - Etablissement de VendÃ´me (ex-A.R.M.)
;;;;;station d'Ã©puration
;;;;;SEPCHAT 41
;;;;;CADIN BERNARD
;;;;;CACI
;;;;;ARDO VIOLAINES SAS
;;;;;GIP Centre de Traitement Textile
;;;;;APPLICATION DE L'ELECTROLYSE
;;;;;AUCHAN OLIVET
;;;;;GUERLAIN
;;;;;F2R - FRANCAISE DE ROUES
;;;;;MGI COUTIER
;;;;;STRATINOR SASU
;;;;;usine de l'ARDOISE
;;;;;87500
;;;;;Chaufferie de la Blanchisserie du CHR
;;;;;HEXIS S.A. Site de Frontignan
;;;;;SARL AUTO CASSE LUNEL
;;;;;SME
;;;;;MAISON JOHANES BOUBEE PRODIS
;;;;;Languedoc Roussillon MatÃ©riaux
;;;;;Est granulats Gerstheim
;;;;;CURMA
;;;;;carriÃ¨re de Bartenheim
;;;;;CHIMIMECA SAS
;;;;;CENTRALE THERMIQUE
;;;;;AUBERT et DUVAL
;;;;;TARKETT FRANCE
;;;;;Caldic Est S.A.S.
;;;;;PH-CH
;;;;;Malteries Soufflet
;;;;;PONT SUR SEINE INDUSTRIE
;;;;;DCN Services BREST
;;;;;CHABLE Roger
;;;;;EARL DU PONANT
;;;;;Ferme de la Ruellette
;;;;;EARL Delobel
;;;;;PANZANI Usine de la Montre
;;;;;Cristal - UnionEts de Bazancourt site de Betheniville
;;;;;SOCAER-ETOILE PORCINE
;;;;;SDCS / Elyo Nord-Est Rue de Cherbourg
;;;;;SALAISONS LOUIS GUEGUEN
;;;;;SOGEREM MONT ROC
;;;;;FROMAGERIES BEL
;;;;;CSDU ROMAGNE SOUS MONTFAUCON
;;;;;KOHLER France Division Metaquartz
;;;;;VIDAM AGRIVAL
;;;;;DUMONA FRANCE S.A. -SaumÃ©jean
;;;;;Relais Vrac PRIMAGAZ Caderousse
;;;;;THG
;;;;;SVI volvo
;;;;;SAPLAST SAS
;;;;;UNION LAITIERE DU QUERCY
;;;;;SAADEG
;;;;;Laboratoires FUJIFILM
;;;;;PENNEL Automotive
;;;;;KEROUANTON Jean-Jacques
;;;;;SA GOUBIN
;;;;;ALKOR DRAKA
;;;;;SEVIA NIORT
;;;;;RHONE ALPES ARGENT
;;;;;SPI
;;;;;FIRMENICH PRODUCTIONS
;;;;;INERTAM
;;;;;AFM RECYCLAGE
;;;;;GREIF France
;;;;;PARQUETS PROTAT
;;;;;SOBODEC Artigues SAS
;;;;;DRAGAGES DU PONT DE LESCAR SAS
;;;;;DBP AQUITAINE
;;;;;Raffel
;;;;;MEDA MANUFACTURING(ex VIATRIS MANUFACTURING -  ex SARGET)
;;;;;FRANPAC SAS
;;;;;TORAY CARBON FIBERS EUROPE
;;;;;CHARCUTERIE CUISINEES de PLELAN
;;;;;PHILIPPE RUBIO SAS
;;;;;SOLEVAL JavenÃ©
;;;;;Abengoa Bioenergy France S.A.
;;;;;EARL des GENETS
;;;;;SYTRAD - CVD BRB
;;;;;FERT DEMOLITION
;;;;;USINE 6
;;;;;SCHIED LOUIS
;;;;;SAS Munoz (PressensÃ©)
;;;;;CLERC ET CARDONE
;;;;;SOCLA
;;;;;SAS Couvoir de CÃ´te la d'argent
;;;;;MAURY
;;;;;EARL MARQUET SOPHIE
;;;;;COOPERATIVE AGRICOLE DE BERRE
;;;;;SARL FRAMIOEUF
;;;;;Revalorisation Bois MatiÃ¨re
;;;;;S.I.C.T.O.M. de la rÃ©gion montluÃ§onnaise
;;;;;MANUFACTURE FRANCAISE DES PNEUMATIQUES MICHELIN
;;;;;SNR CEVENNES
;;;;;SOPRODIS
;;;;;VALORIDEC BTP
;;;;;EARL DU CRUGUEL
;;;;;Usine de mÃ©thanisation CommunautÃ© d'AgglomÃ©ration Montpellier
;;;;;SITOM DU LITTORAL
;;;;;EARL DU FAOUET
;;;;;SCEA LERICOLLAIS
;;;;;EARL DE FONTAIGNAN
;;;;;EARL J2AP
;;;;;FERME MONTILIENNE L'HOMME D'ARME
;;;;;LENOIR
;;;;;DELABLI - Division DELPIERRE
;;;;;SARL TYLLY-GILLOT
;;;;;SCEA BREIZ OEUFS
;;;;;S C B C
;;;;;SOCIETE PROVENCALE DES BITUMES
;;;;;GEVAL - CSD du Beignon
;;;;;DELTA RECYCLAGE ARLES
;;;;;TELLIER
;;;;;SOFLEC
;;;;;SOUCHE PAPERS
;;;;;Ateliers de Choisy
;;;;;VALTI La CharitÃ© sur Loire
;;;;;COGENERATION ARKEMA ( ex ATOFINA)
;;;;;SITA IDF ISDND de La Butte Bellot
;;;;;BODYCOTE
;;;;;EARL DE MANE BRAZ
;;;;;'SALAISONS DU GUEMENE ''TRISKEL'''
;;;;;SOGA
;;;;;BELL France SAS
;;;;;CORNAIRE StÃ©phane
;;;;;GAEC DEROUET
;;;;;COOP DE CHANTELOUP
;;;;;FILTRAUTO
;;;;;CADIO MC
;;;;;Centre Hospitalier de Roanne
;;;;;TERREAL COLOMIERS
;;;;;SACCAP
;;;;;BARTIN RECYCLING
;;;;;MEDITERRANEE AUTO PIECES
;;;;;LISI AUTOMOTIVE NOMEL SAS
;;;;;HCL Services GÃ©nÃ©raux
;;;;;EDF POLE INDUSTRIE SRH
;;;;;FORECREU
;;;;;CLARIANT PRODUCTION FRANCE
;;;;;Centre hospitalier de Blois
;;;;;AFL HONEYCOMB STRUCTURES
;;;;;SOVOS Tannerie Grosjean
;;;;;CRA AUTOMOBILE LE PONTET
;;;;;SIRAP France
;;;;;FIGENAL
;;;;;CEMEX Granulats RhÃ´ne MÃ©diterranÃ©e
;;;;;D'HUART INDUSTRIE
;;;;;SITA SUD - CTVA
;;;;;FL INDUSTRIE
;;;;;SAUR
;;;;;BREGER SUD
;;;;;SARL SAR-FER
;;;;;HÃ´pital LA COLOMBIERE
;;;;;SAIPOL Etablissement de SÃ¨te
;;;;;VILLENEUVE-les-MAGUELONE
;;;;;BIANCONE SARL
;;;;;HYDRAPRO SAS
;;;;;RHONE GAZ - Site de Herrlisheim
;;;;;STRIEBIG LOGISTIQUE
;;;;;JUNGBUNZLAUER SA
;;;;;lavalsace
;;;;;Ville de Mulhouse
;;;;;CEMEX Granulats Sud Ouest
;;;;;Etienne Lacroix MAZERES
;;;;;COMAU France
;;;;;FIBRE EXCELLENCE Saint-Gaudens
;;;;;VISHAY SA
;;;;;GARAGE INTERNATIONAL HERNANDEZ
;;;;;COVED
;;;;;Centre Hospitaleir
;;;;;DICKSON CONSTANT
;;;;;MG-Valdunes
;;;;;ALLEVARD REJNA AUTOSUSPENSIONS site de DOUAI
;;;;;Fromagerie de l'Iroise
;;;;;CASSE AUTO FOUGERAISE
;;;;;SociÃ©tÃ© Alimentaire de Guidel
;;;;;DCNS centre de Nantes Indret
;;;;;EcopÃ´le SITA Ouest de Gueltas
;;;;;CELVIA
;;;;;PAPREC Grand Ouest
;;;;;MENUISERIES DU CENTRE
;;;;;SOCIETE BARBIER
;;;;;COMPAGNIE FROMAGERE DE LA VALLEE DE L'ANCE
;;;;;electro-inox
;;;;;EARL BUTHIER
;;;;;STEP - FENSCH (VALLEE DE)
;;;;;STEP du pÃ´le de proximitÃ© Val de Seine
;;;;;SCEA La Caille des Vosges
;;;;;PROTELOR
;;;;;GRTgaz - Station de compression de Morelmaison
;;;;;Site Valeco-Toul
;;;;;CommunautÃ© de communes du Bassin de NeufchÃ¢teau
;;;;;VT2i
;;;;;Fours Ã  chaux de Sorcy
;;;;;ELYSEES COSMETIQUES
;;;;;LYONNAISE DES EAUX FRANCE
;;;;;PASSIV'EST
;;;;;BAGLIONE S.A.
;;;;;LNUF Marques - Usine de Vallet
;;;;;GALVA 72
;;;;;Moteurs Leroy Somer sas
;;;;;ICL FRANCE SITE DE VAAS
;;;;;FERS
;;;;;PAPREC Grand Ouest
;;;;;Chimirec
;;;;;PASSENAUD RECYCLAGE
;;;;;CARRE SAS
;;;;;ARNAUDEAU SAS
;;;;;REMONDIS
;;;;;CLAIRBOIS DECAPAGE
;;;;;EIFFAGE TP
;;;;;Vicat-Usine de Peille
;;;;;ELIS NICE RIVIERA
;;;;;SNTS1
;;;;;CHLORALP
;;;;;EARL ELEVAGE PEN AR GOE
;;;;;GAEC LE CLOSSET
;;;;;GAEC LEMAITRE
;;;;;FRAVALO Justine
;;;;;KNAUF INDUSTRIES EST
;;;;;SCEA PORCS DE LANVAUX
;;;;;NEMERA
;;;;;SCHNEIDER ELECTRIC ELECTROPOLE
;;;;;PANARMEN
;;;;;MILTEC SA
;;;;;LABOJAL
;;;;;PURFER
;;;;;ELVYA - Chaufferie Einstein
;;;;;DIEMUNSCH SARL
;;;;;SAPEC
;;;;;ETABLISSEMENT CANARD SA
;;;;;SETFORGE L'HORME SOCIETE NOUVELLE
;;;;;HAON Bernard
;;;;;C.S.D.U d'Autun
;;;;;USINES 2/3/5/7
;;;;;SOVAPAAC
;;;;;NELO JOSEPH
;;;;;GAEC OUDET
;;;;;THEAUD MAURICE SA
;;;;;LE CAM
;;;;;SARL Vuadelle
;;;;;LINDE FRANCE
;;;;;KOHLER France
;;;;;GDE AMIENS
;;;;;CHAMBERY METROPOLE - PLATEFORME DE COMPOSTAGE DES VEGETAUX
;;;;;ARKEMA
;;;;;Manufacture de Baccarat
;;;;;DIRICKX 42
;;;;;Evobus France Site de production de Ligny en Barrois
;;;;;EARL FAVREAU
;;;;;Technilor
;;;;;Fonderies de St Dizier
;;;;;EARL TOUTOUS
;;;;;Fonderie BEROUDIAUX
;;;;;MSSA
;;;;;Vinaigrerie Fuchs
;;;;;ZUP DE CHAMPFLEURI
;;;;;SNOI- Parc de Fos sur mer
;;;;;SNOI- Parc 1 de Cambrai
;;;;;BROCHURE-AISNE
;;;;;GEORGIA PACIFIC St Etienne du Rouvray
;;;;;Petrole et SynthÃ¨se
;;;;;EARL DE TROBAREC
;;;;;HOLLIDAY ENCRES
;;;;;Cartonnerie de Pont Audemer
;;;;;GATES
;;;;;NLMK COATING S.A.
;;;;;CARRIER KHEOPS BAC / Groupe Cie DEUTSCH
;;;;;NOSTRA
;;;;;Plate-forme de compostage
;;;;;Charcuteries Gourmandes Josselin
;;;;;CHARBONNAGES DE FRANCE (CdF - Lavoir De Vernejoul)
;;;;;Anjou General Recyclage - AGR
;;;;;orelec
;;;;;SPAMA
;;;;;Arcelor Construction France
;;;;;SECA
;;;;;SEALED AIR
;;;;;SA DEVAUX-WERTS Fonderies
;;;;;Rencast LÃ©man - Ã©tablissement de Douvaine
;;;;;WIENERBERGER SAS
;;;;;SEUDAC
;;;;;Site de CLUIS
;;;;;APSM
;;;;;Orfevrerie d' Ercuis
;;;;;EARL DE KERHERVE
;;;;;ARTUB
;;;;;ISOCHROME
;;;;;SATIN DECOR
;;;;;Papeteries MatussiÃ¨re et Forest - site de Rambervillers
;;;;;Les cÃ©ramiques de sarguemines
;;;;;SARL DE LA BASSE COUR
;;;;;MOTTEZ
;;;;;ANETT HUIT
;;;;;TOTAL RAFFINAGE MARKETING
;;;;;Auchan Cote d'opale
;;;;;GRANEL
;;;;;MESSIER BUGATTI DOWTY
;;;;;SAS EUROVITA
;;;;;SIFDDA CENTRE
;;;;;SOFRAL sa
;;;;;ARCELORMITTAL SAINTE COLOMBE
;;;;;ENTREPOT PETROLIER DE DIJON
;;;;;Vallourec Valinox NuclÃ©aire Montbard
;;;;;EARL OEUFS DE LA PORTE AUX MOINES
;;;;;GE WATER & PROCESS TECHNOLOGIES
;;;;;LDC BRETAGNE
;;;;;LIVBAG
;;;;;JEAN NIEL
;;;;;OPTEX
;;;;;PURFER
;;;;;SOCALYS
;;;;;ROMI (REDON)
;;;;;ESKA
;;;;;COVIAL
;;;;;INEO INFRACOM
;;;;;AIR LIQUIDE HYDROGENE SMR LavÃ©ra
;;;;;EVERE
;;;;;GEFA
;;;;;CARRIERES DE CUERS ET CARNOULES
;;;;;Zehndergroup
;;;;;U.C.L.A.B. INDUSTRIE
;;;;;BRINK TOWING SYSTEMS
;;;;;SELTEA SA
;;;;;Labeyrie traiteur surgeles
;;;;;TOTAL PETROCHEMICALS FRANCE Notre Dame de Gravenchon
;;;;;CLARIANT Production France - Usine du TrÃ©port
;;;;;DA Alizay
;;;;;AUTO PIECES 19
;;;;;COTES D'OLT
;;;;;MONTS & TERROIRS
;;;;;VORON Marc
;;;;;Relais Vrac PRIMAGAZ Carros
;;;;;Embouteillage et Services des Vins
;;;;;FAURECIA
;;;;;CIDEB
;;;;;NESTLE PURINA PETCARE France S.A.S.
;;;;;ISDND DE CHUBIGUER
;;;;;SANINORD
;;;;;Auchan amiens sud
;;;;;megisserie ALRIC
;;;;;TERRALYS
;;;;;VALOR'AISNE
;;;;;VÃ©gÃ©terie municipale
;;;;;Compagnie Industrielle Maritime
;;;;;DECONS Bouliac
;;;;;GREIF France - site de Grand Quevilly
;;;;;PÃ´le Ã©cologique landais
;;;;;STEINER
;;;;;AREAL SAS
;;;;;Biscuiterie Vander
;;;;;VERBRUGGE
;;;;;JAFFRE
;;;;;ARCELORMITTAL Atlantique-Lorraine
;;;;;PASTACORP Rouen - Semoulerie de Normandie
;;;;;Etablissements GUY HARANG
;;;;;CEREC
;;;;;GRT Gaz
;;;;;AKEBONO ARRAS
;;;;;STATION D'EPURATION DE LA GACILLY
;;;;;GALVADER
;;;;;REMONDIS FRANCE SAS
;;;;;ATELIER DU JOUR
;;;;;ROSET SA
;;;;;DELORY Didier
;;;;;RAGUET - Site de Bogny sur Meuse
;;;;;EARL DES SALLES DE BOBLAYE
;;;;;EUROCHIMIC-SOCHIPHARM
;;;;;STLD CHAUFFERIE DE LA DOUA
;;;;;DEPOT BUTAGAZ
;;;;;Eurostyle Systems ChÃ¢teauroux
;;;;;L'OREAL
;;;;;TOTAL Additifs et Carburants SpÃ©ciaux
;;;;;SIB du TrÃ©gor GoÃ«lo
;;;;;ALFI-LI
;;;;;EXTRASYNTHESE
;;;;;Laiteries H. TRIBALLAT
;;;;;UIOM des BrÃ©viÃ¨res
;;;;;BOUYER LEROUX STRUCTURE site de MABLY
;;;;;OSIRIS GIE ROUSSILLON
;;;;;S.A. DISTILLERIE DU BOIS DES DAMES
;;;;;COGELYO PSM
;;;;;VSPU
;;;;;SOTECH
;;;;;SA GESLER
;;;;;PESTOURIE
;;;;;RHUM DAMOISEAU SAS
;;;;;BASF Beauty Care Solutions
;;;;;MUNKSJÃ– STENAY
;;;;;BREHERET (SAS) couvoir de la MÃ©sangÃ¨re
;;;;;WITTMANN (Basse-Ham)
;;;;;VANDENKERCKHOVE (Ets)
;;;;;SMEDAR
;;;;;RHD Production SAS
;;;;;ANODEST
;;;;;Speichim Processing
;;;;;C&K Components
;;;;;ELYO CENTRE OUEST
;;;;;AUXEL Site de vendargues
;;;;;MAICENTRE
;;;;;SITA Centre Est
;;;;;ALSTOM TRANSPORT SA
;;;;;
;;;;;BENARD RECUPERATION
;;;;;MOTEUR LEROY SOMER
;;;;;Fertival
;;;;;SAGEM DEFENSE SECURITE
;;;;;SMICTOM SAONE DOMBES
;;;;;LAFARGE CIMENTS
;;;;;LUNOR CoopÃ©rative
;;;;;CADECAP INDUSTRIE BRETAGNE
;;;;;SOCIETE CHIMIQUE DE OISSEL
;;;;;ENERGY DECHET
;;;;;CEMEX GRANULATS SUD OUEST
;;;;;ACTIS ISOLATION SA
;;;;;SAVED
;;;;;CAVE DE CARCES / La CarÃ§oise
;;;;;COOPERL ARC ATLANTIQUE
;;;;;POUDRAGE RG BUS
;;;;;CarriÃ¨re de La Catalane
;;;;;AVI D'OC
;;;;;HÃ´pital Sainte Marguerite
;;;;;PHOENIX SERVICES Centre de Fos sur mer
;;;;;Station de traitement des eaux usÃ©es de la CommunautÃ© de l'AgglomÃ©ration MontluÃ§onnaise
;;;;;LES VOLAILLES DE KERANNA
;;;;;CHARLOTTIN Yvon
;;;;;GAEC DE LA SAPINIERE
;;;;;Haute-Marne Tri
;;;;;haulotte group reims
;;;;;Haute Marne EnrobÃ©s
;;;;;STEP - LA CROIX-SAINT-OUEN
;;;;;Trans Vert
;;;;;AIR LIQUIDE SPATIAL GUYANE (LOX)
;;;;;SCA HYGIENE PRODUCTS SUPPLY
;;;;;guigourese jean luc
;;;;;Compagnie des Salins du Midi et des Salines de l'Est
;;;;;SNCO
;;;;;SPEN
;;;;;SAS LE CLEZIO INDUSTRIE
;;;;;CADECAP INDUSTRIE BRETAGNE
;;;;;BLEU VERT (sociÃ©tÃ©)
;;;;;LINCOLN ELECTRIC France
;;;;;TERRENA
;;;;;CELLIOSE
;;;;;DEPANN'AUTO
;;;;;Guy Dauphin Environnement
;;;;;SILVATRIM
;;;;;Centre de transfert des Milanis
;;;;;Assoication Les Amis de la transfusion
;;;;;SOMECA
;;;;;SITA Centre Ouest - Site de Velles
;;;;;EARL LE JEUNE
;;;;;EARL GANNAT-THEOTEC
;;;;;BITUMIX
;;;;;Elevage de la MichaudiÃ¨re
;;;;;SAICA PAPER FRANCE
;;;;;GDE ROCQUANCOURT
;;;;;GUY DEGRENNE INDUSTRIE
;;;;;LESAFFRE INGREDIENTS SERVICES
;;;;;AREVA TEMIS
;;;;;SNOP
