NOM_DU_SITE;GROUPE_DE_DECHETS;CATEGORIE;FAMILLE IN;VEC;ACTIVITE ( Bq);COORDONNEE
UNIVERSITE DE NANTES - EMN - IN2P3 -ARMINES - IN2P3 - CNRS - LABO. DE PHYSIQUE SUBATOMIQUE ET DES TECHNOLOGIES ASSOCIEES (SUBATECH);;FMA-VC;F3-7-01;0;250000000;47.2745309186, -2.21323501957
FACULTE DE CHIRURGIE DENTAIRE DE NANTES - LIOAD - INSERM UMR 791;;FMA-VC;F3-7-01;0;;47.278234817, -1.88205473073
UNIVERSITE DE NANTES - EMN - IN2P3 -ARMINES - IN2P3 - CNRS - LABO. DE PHYSIQUE SUBATOMIQUE ET DES TECHNOLOGIES ASSOCIEES (SUBATECH);;FMA-VC;F3-7-01;0;3,80E+04;47.0132456853, -1.19772346832
UNIVERSITE DE NANTES - EMN - IN2P3 -ARMINES - IN2P3 - CNRS - LABO. DE PHYSIQUE SUBATOMIQUE ET DES TECHNOLOGIES ASSOCIEES (SUBATECH);;FMA-VC;F3-7-01;0;2000000;47.3923493897, -0.0548014653889
UNIVERSITE DE NANTES - FACULTE DE MEDECINE - Plate-Forme de Radioactivité de l'IRT UN;;AUTRES;S01;-;23000;47.372101853, -1.16924389379
UNIVERSITE DE NANTES - EMN - IN2P3 -ARMINES - IN2P3 - CNRS - LABO. DE PHYSIQUE SUBATOMIQUE ET DES TECHNOLOGIES ASSOCIEES (SUBATECH);;AUTRES;S04;-;9,35E+06;46.5050669394, -1.64600834234
ORANGE - PARAFOUDRES NANTES;;AUTRES;S04;-;;47.7187773388, -1.38330331605
UNIVERSITE DE NANTES - FACULTE DE MEDECINE - Plate-Forme de Radioactivité de l'IRT UN;;FMA-VC;F3-7-01;0,01008;50000000;48.3184676788, -0.606564994676
ONIRIS (ANC. ECOLE NATIONALE VETERINAIRE DE NANTES) - LDHVET  (EX. LDH);;FMA-VC;F3-7-01;0,04032;1850000;48.0617607872, -0.81874200593
UNIVERSITE DE NANTES - EMN - IN2P3 -ARMINES - IN2P3 - CNRS - LABO. DE PHYSIQUE SUBATOMIQUE ET DES TECHNOLOGIES ASSOCIEES (SUBATECH);;FMA-VC;F3-7-01;0,1008;2500000;47.6993331792, -0.0895312116982
UNIVERSITE DE NANTES - EMN - IN2P3 -ARMINES - IN2P3 - CNRS - LABO. DE PHYSIQUE SUBATOMIQUE ET DES TECHNOLOGIES ASSOCIEES (SUBATECH);;FMA-VC;F3-7-01;0,00756;300000;47.5269735276, -0.616641578273
UNIVERSITE DE NANTES - EMN - IN2P3 -ARMINES - IN2P3 - CNRS - LABO. DE PHYSIQUE SUBATOMIQUE ET DES TECHNOLOGIES ASSOCIEES (SUBATECH);;FMA-VC;F3-7-01;0,000063;50000;47.6935018704, -0.861164993888
FACULTE DE CHIRURGIE DENTAIRE DE NANTES - LIOAD - INSERM UMR 791;;FMA-VC;F3-01;0,001348;;48.0363330028, 0.37041557373
UNIVERSITE DE NANTES - EMN - IN2P3 -ARMINES - IN2P3 - CNRS - LABO. DE PHYSIQUE SUBATOMIQUE ET DES TECHNOLOGIES ASSOCIEES (SUBATECH);;FMA-VC;F3-01;0,08088;1500000;47.8300018781, 0.75700000549
UNIVERSITE DE NANTES - FACULTE DE MEDECINE - Plate-Forme de Radioactivité de l'IRT UN;;FMA-VC;F3-01;0,08088;10000000;47.255086631, -0.859635993917
UNIVERSITE DE NANTES - FACULTE DE MEDECINE - Plate-Forme de Radioactivité de l'IRT UN;;FMA-VC;F3-7-01;0,00042;5000000;46.7023314338, -1.73659973323
CENTRE REGIONAL DE LUTTE CONTRE LE CANCER - INSTITUT DE CANCEROLOGIE DE L'OUEST - RENE GAUDUCHEAU - PHYSIQUE MEDICALE ;;VTC;DGD;44;-;48.4027908654, 0.0765724888043
GIP ARRONAX - CYCLOTRON DE PRODUCTION ET RECHERCHE;;VTC;DGD;12,308;-;47.2081700372, -1.60547047388
SOCIETE CHELATEC - RADIOMARQUAGE MOLECULAIRE;;VTC;DGD;8,2;-;47.0557407735, -0.826281446685
GIP ARRONAX - CYCLOTRON DE PRODUCTION ET RECHERCHE;;FMA-VC;F3-7-01;0;900460000;48.1597866626, -0.464886605843
SOCIETE CHELATEC - RADIOMARQUAGE MOLECULAIRE;;FMA-VC;F3-7-01;0;2,73E+09;48.0081738458, 0.19781079759
GIP ARRONAX - CYCLOTRON DE PRODUCTION ET RECHERCHE;;FMA-VC;F3-7-01;0,01008;167900;46.9847459362, -1.23055034891
GIP ARRONAX - CYCLOTRON DE PRODUCTION ET RECHERCHE;;FMA-VC;F3-7-01;0,01008;384830;48.3959933532, -0.266496825686
SOCIETE CHELATEC - RADIOMARQUAGE MOLECULAIRE;;FMA-VC;F3-7-01;0,01008;14400000;47.0668649242, -0.845051955827
SOCIETE CHELATEC - RADIOMARQUAGE MOLECULAIRE;;FMA-VC;F3-7-01;0,01008;65700000;47.3619227639, -1.00636815576
CENTRE REGIONAL DE LUTTE CONTRE LE CANCER - INSTITUT DE CANCEROLOGIE DE L'OUEST - RENE GAUDUCHEAU - PHYSIQUE MEDICALE ;;FMA-VC;F3-7-01;0,0504;100;47.8409174109, -0.957670235142
SOCIETE CHELATEC - RADIOMARQUAGE MOLECULAIRE;;FMA-VC;F3-7-01;0,00567;14500000;47.2365599314, -0.0724817364958
SOCIETE CHELATEC - RADIOMARQUAGE MOLECULAIRE;;FMA-VC;F3-7-01;0,00756;7,68E+07;47.2969921053, -1.49267671983
SOCIETE CHELATEC - RADIOMARQUAGE MOLECULAIRE;;FMA-VC;F3-7-01;0,01008;452700000;47.1008607, -1.59614039109
EST LOIRET IMAGERIE SCINTIGRAPHIQUE - MEDECINE NUCLEAIRE;;VTC;DGD;0,18;-;47.1980018434, -1.60299999363
EDF - DAMPIERRE - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;MA-VL;F2-2-03;53,248;7,40E+16;47.2788116998, -2.20315299403
EDF - DAMPIERRE - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;AUTRES;S01;-;1,10E+14;47.1707052394, -1.46880085214
EDF - DAMPIERRE - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;MA-VL;F2-2-03;0,714;1,00E+15;47.2810544499, -2.01353619126
EDF - DAMPIERRE - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;MA-VL;F2-2-03;29,64;4,10E+16;47.2245018458, 1.50555000516
EDF - DAMPIERRE - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;MA-VL;F2-2-03;3,024;4,20E+12;47.7000018714, 1.39500000524
EDF - DAMPIERRE - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;MA-VL;F2-2-03;0,297;4,10E+14;48.0993612266, -0.790795069049
EDF - DAMPIERRE - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;MA-VL;F2-2-03;0,116;1,60E+14;48.0715035852, -0.772368880847
EDF - DAMPIERRE - CNPE;Déchets de Moyenne Activité à Vie Longue entreposés en piscine;MA-VL;F2-2-03;4,284;4,20E+15;47.9557026069, 0.184723583199
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;32;654300000;46.737811599, -1.44332947499
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;0;0;47.7463018731, -1.0771699938
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-02;0,768;132400000;46.8220299762, -1.65122723163
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-02;1,384;23300000;48.0249810503, 0.332219778976
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-15;4,06;70780000000;47.327682893, -2.15480479376
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-02;0;0;47.1501707981, -1.58683728717
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-02;1,155;53930000;47.3188053636, -1.34619520693
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;3,99;1640000;47.7073043557, -1.39573131241
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;2,66;194200;47.6234654046, -1.45191748442
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;0;0;47.2745309186, -2.21323501957
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-05;3,69;886300000;47.2107249353, -1.49718224497
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-02;36;88930000000;47.9772978337, 0.170337213924
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-05;54;3,07E+13;48.0040923988, 0.197466997877
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-03;8;1,75E+11;47.8393991281, -0.296874810006
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-01;0;0;46.8220299762, -1.65122723163
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;0;0;47.7659913796, -0.32525783867
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-01;10,935;1150000000;47.2826123982, -2.18691134163
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-01;1,14;928200000;47.3975335043, -1.23869025651
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-02;0;0;48.1096018927, 0.512381005607
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;179,89;1490000000;47.8300018778, -0.329999994087
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;0;0;47.8830120462, -0.369384422039
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-01;0;0;48.1359995823, 0.641532701653
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-02;120,5964;1,76E+11;46.9943392025, -1.82460325618
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-01;3,432;240000000;48.1242657123, 0.577603495192
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-05;5,6306;47000000000;47.9682435855, 0.158974178817
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-02;0;0;48.3410320156, -1.02712941524
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;3,42;68400000;46.9943392025, -1.82460325618
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;7,7056;7590000000;47.2536106749, -1.38535234695
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-01;0,86632;5,93E+11;47.2890905189, -2.43932965934
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-05;9,0678;5,93E+11;47.0437634416, -1.18572912194
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;63,9285;1150000000;47.1235954511, -0.138580387537
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-01;0;1330000;47.425300431, -0.557199038575
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-01;0;54600000;48.3320546727, -0.558605080599
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-05;84,25534;53550000000;48.4416768347, -1.07594008248
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-02;39,77292;6,96E+11;48.0938383664, -0.909901662271
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;81,024;3,21E+11;47.7319344284, 0.576118234963
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-15;11,08688;9420000000;47.7974692822, -1.41425161893
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;144,04224;84740000000;46.9087308563, -1.37653333446
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;22,85228;384000000;47.5069637585, -0.589920787823
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;14,11;141100000;47.2858494943, -1.19041125405
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-05;23,97804;1,18E+11;46.6697420934, -1.43198804396
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-01;7,38855;2,37E+11;47.9321412671, -0.415339138336
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-01;3,79236;8,28E+11;47.4673885996, -0.525391194695
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-03;37,0435;4,17E+12;46.6499536142, -0.739709895423
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-01;0,429;49110000;46.5405708536, -0.9056927632
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;8,1;196400000;47.0397761568, -1.11355972276
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;9,78602;304000000;47.4429457875, -0.550784488646
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-7-01;0;408000000;47.4696126982, -0.184831065794
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;FMA-VC;F3-2-05;0,01198;8,77E+12;47.5117018606, -0.912056993884
EDF - DAMPIERRE - CNPE;Déchets de Moyenne, Faible ou Très Faible Activité à Vie Courte;TFA;TFA;0,9295;13000000;47.6143790075, -0.46805862132
THALES AIR SYSTEMS - CUSTOMER SERVICE (FLEURY-LES-AUBRAIS);;FMA-VC;F3-7-01;0;50;47.3058082873, -0.877603393964
THALES AIR SYSTEMS - CUSTOMER SERVICE (FLEURY-LES-AUBRAIS);;AUTRES;S02;-;4,60E+12;47.2146323613, -1.55152505706
THALES AIR SYSTEMS - CUSTOMER SERVICE (FLEURY-LES-AUBRAIS);;FMA-VC;F3-01;0,08088;20;47.1832529437, -0.504310431419
THALES AIR SYSTEMS - CUSTOMER SERVICE (FLEURY-LES-AUBRAIS);;TFA;TFA;30;50;47.514985918, 0.00963512378167
THALES AIR SYSTEMS - CUSTOMER SERVICE (FLEURY-LES-AUBRAIS);;TFA;TFA;9;20;47.4114632863, -1.18870839919
INSTITUT DE RECHERCHES SERVIER - TOXICOLOGIE;;FMA-VC;F3-7-01;0;10000;48.1878331705, 0.641648954539
INSTITUT DE RECHERCHES SERVIER - TOXICOLOGIE;;FMA-VC;F3-7-01;0,03024;1000000;47.4884116674, -0.555184890879
INSTITUT DE RECHERCHES SERVIER - TOXICOLOGIE;;FMA-VC;F3-7-01;0,00126;10000;46.6723849145, -1.88580506953
INSTITUT DE RECHERCHES SERVIER - TOXICOLOGIE;;FMA-VC;F3-7-01;0,00252;40000000;46.692198553, -1.90403072582
BERTIN PHARMA SA - RADIOCHIMIE;;VTC;DGD;0,06;-;46.9138021458, -2.0270337666
CENTRE HOSPITALIER REGIONAL - HÔPITAL LA SOURCE - MEDECINE NUCLEAIRE;;VTC;DGD;3;-;46.8558373129, -1.86407420236
CNRS - ORLEANS - CDTA (CENTRE DE DISTRIBUTION, TYPAGE ET ARCHIVAGE ANIMAL);;VTC;DGD;0,6;-;46.4467889093, -0.80568892238
CNRS - ORLEANS - CNRS - CBM A - UPR 4301;;VTC;DGD;1;-;46.7850782926, -1.18761042112
CNRS - ORLEANS - CNRS - CEMHTI - UPR 3079 CONDITIONS EXTREMES ET MATERIAUX : HAUTE TEMPERATURE ET IRRADIATION;;VTC;DGD;0,03;-;47.236967027, -1.21528730492
CNRS - ORLEANS - IRAMAT (CENTRE DE RECHERCHE SUR LES ARCHEOMATERIAUX);;VTC;DGD;0,01;-;46.8313112709, -0.881788546205
SCM INOV - SERVICES DE SCINTIGRAPHIE ET MEDECINE NUCLEAIRE - SERVICE DE SCINTIGRAPHIE - CLINIQUE DES MURLINS;;VTC;DGD;0,75;-;48.1093725386, -0.96530428511
BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES (BRGM) - ETUDE DE DIFFUSION - TRACAGE ET DATATION;;FA-VL;DIV9;0,0002;75000;47.0368127602, -1.64268934669
BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES (BRGM) - ETUDE DE DIFFUSION - TRACAGE ET DATATION;;FA-VL;DIV9;0,0002;140000;47.4568511088, 0.0832109258925
BERTIN PHARMA SA - RADIOCHIMIE;;FMA-VC;F3-7-01;0;1150000;47.4370335852, -2.08773905419
CILAS - COMPAGNIE INDUSTRIELLE DES LASERS;;FMA-VC;F3-7-01;0;1200000;46.5235455875, -1.07018696289
CNRS - ORLEANS - CNRS - CEMHTI - UPR 3079 CONDITIONS EXTREMES ET MATERIAUX : HAUTE TEMPERATURE ET IRRADIATION;;FMA-VC;F3-7-01;0;413000;47.708001871, -1.39569999367
BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES (BRGM) - ETUDE DE DIFFUSION - TRACAGE ET DATATION;;FMA-VC;F3-7-01;0;5000000;48.1554550966, -0.402517931505
BERTIN PHARMA SA - RADIOCHIMIE;;FMA-VC;F3-7-01;0;7660000;47.2763002031, -1.7160799982
TECHNOLOGIE SERVIER - CENTRE DE PHARMACOCINETIQUE ET DE METABOLISME;;FMA-VC;F3-7-01;0;21000000;47.3464291194, -0.109681702208
BERTIN PHARMA SA - RADIOCHIMIE;;FMA-VC;F3-7-01;0;30000;47.2146323613, -1.55152505706
BERTIN PHARMA SA - RADIOCHIMIE;;FMA-VC;F3-7-01;0;1070000;47.2044712483, -0.0662175011014
BERTIN PHARMA SA - RADIOCHIMIE;;FMA-VC;F3-7-01;0;3850000;48.0841944524, -0.744863761015
TECHNOLOGIE SERVIER - CENTRE DE PHARMACOCINETIQUE ET DE METABOLISME;;FMA-VC;F3-7-01;0;16000000;47.3529339328, -0.762617868527
CILAS - COMPAGNIE INDUSTRIELLE DES LASERS;;AUTRES;S02;-;3,80E+12;47.4187106085, -0.523567639335
CNRS - ORLEANS - CNRS - CEMHTI - UPR 3079 CONDITIONS EXTREMES ET MATERIAUX : HAUTE TEMPERATURE ET IRRADIATION;;FMA-VC;F3-7-01;0,01512;4000;48.0245062964, 0.203504289312
BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES (BRGM) - ETUDE DE DIFFUSION - TRACAGE ET DATATION;;FMA-VC;F3-7-01;0,01848;2,70E+06;48.3941644281, -0.630088285399
CNRS - ORLEANS - CNRS - CBM A - UPR 4301;;FMA-VC;F3-7-01;0,03024;886070000;47.8382234424, -0.693804168176
CILAS - COMPAGNIE INDUSTRIELLE DES LASERS;;FMA-VC;F3-7-01;0,04032;40000000;47.0919129533, -0.948774393017
TECHNOLOGIE SERVIER - CENTRE DE PHARMACOCINETIQUE ET DE METABOLISME;;FMA-VC;F3-7-01;0,07056;3000000;47.4830798076, -0.678900777053
BERTIN PHARMA SA - RADIOCHIMIE;;FMA-VC;F3-7-01;0,000756;8450000;46.8905410855, -1.8309813684
BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES (BRGM) - ETUDE DE DIFFUSION - TRACAGE ET DATATION;;FMA-VC;F3-7-01;0,00756;2100000;47.410004047, -0.851536966506
TECHNOLOGIE SERVIER - CENTRE DE PHARMACOCINETIQUE ET DE METABOLISME;;FMA-VC;F3-7-01;0,00756;8000000;48.0302225119, 0.374009681034
CNRS - ORLEANS - CNRS - CBM A - UPR 4301;;FMA-VC;F3-7-01;0,01512;45000000;48.1141457684, -0.845375441142
CNRS - ORLEANS - CDTA (CENTRE DE DISTRIBUTION, TYPAGE ET ARCHIVAGE ANIMAL);;FMA-VC;F3-7-01;6,30E-08;230000;47.9541215391, -0.550551195434
CNRS - ORLEANS - IRAMAT (CENTRE DE RECHERCHE SUR LES ARCHEOMATERIAUX);;FMA-VC;F3-01;0,00674;10000;47.2132113692, -0.730823672666
CILAS - COMPAGNIE INDUSTRIELLE DES LASERS;;FMA-VC;F3-01;0,02022;80000;46.8220299762, -1.65122723163
BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES (BRGM) - ETUDE DE DIFFUSION - TRACAGE ET DATATION;;FMA-VC;F3-01;0,02696;17300000;46.619406238, -1.53023566303
CILAS - COMPAGNIE INDUSTRIELLE DES LASERS;;FMA-VC;F3-01;0,08088;3440;47.4452370732, -0.467607139523
CNRS - ORLEANS - CNRS - CEMHTI - UPR 3079 CONDITIONS EXTREMES ET MATERIAUX : HAUTE TEMPERATURE ET IRRADIATION;;FMA-VC;F3-01;0,0674;4000000;47.1350259464, -0.899089425106
TECHNOLOGIE SERVIER - CENTRE DE PHARMACOCINETIQUE ET DE METABOLISME;;FMA-VC;F3-01;0,16176;4000000;47.2132113692, -0.730823672666
CILAS - COMPAGNIE INDUSTRIELLE DES LASERS;;FMA-VC;F3-01;0,56616;7700000;47.7199488841, -0.994461608086
BERTIN PHARMA SA - RADIOCHIMIE;;FMA-VC;F3-7-01;0,0063;28200000;47.9359278825, 0.175784005723
TECHNOLOGIE SERVIER - CENTRE DE PHARMACOCINETIQUE ET DE METABOLISME;;FMA-VC;F3-7-01;0,01008;12000000;47.6570574599, -0.648047949342
BERTIN PHARMA SA - RADIOCHIMIE;;FMA-VC;F3-7-01;0,0126;127300000;47.3796084515, -1.09901877145
CNRS - ORLEANS - CNRS - CEMHTI - UPR 3079 CONDITIONS EXTREMES ET MATERIAUX : HAUTE TEMPERATURE ET IRRADIATION;;TFA;TFA;9,752;;48.1030469762, 0.793470688264
SARL MIPE (GESI) - PITHIVIERS;Détecteurs d'incendie;AUTRES;S01;-;5470000000;47.3101928505, -2.1293026271
AREVA NP - SULLY-SUR-LOIRE - CEDOS;Déchets de moyenne activité (MA);FMA-VC;F3-7-01;1,512;3500000000;47.4880018595, -0.488999994054
AREVA NP - SULLY-SUR-LOIRE - CEDOS;Déchets solides en attente de traitement;FMA-VC;F3-7-01;0,0504;12900000000;47.6759083238, -0.266120566834
CEA DAM - GRAMAT;Déchets generiques;TFA;TFA;2;0;47.3084787042, -2.13796847091
CEA DAM - GRAMAT;Déchets technologiques issus de tirs à uranium appauvri;TFA;TFA;2,8;0;47.5874064613, -1.55195856688
CEA DAM - GRAMAT;Déchets technologiques issus de tirs à uranium appauvri;TFA;TFA;4;0;47.2417678445, -0.715527687544
CEA DAM - GRAMAT;Dechets technologiques issus du démantèlement du STU;TFA;TFA;49,86;0;46.8400259518, -1.72453922911
CEA DAM - GRAMAT;Dechets technologiques issus du démantèlement du STU;TFA;TFA;5,54;0;47.3136709818, -2.16894125993
CEA DAM - GRAMAT;Dechets technologiques issus du démantèlement du STU;TFA;TFA;0,2;0;46.609763307, -1.20397796614
CEA DAM - GRAMAT;Dechets technologiques issus du démantèlement du STU;TFA;TFA;23;0;47.7051467022, -1.03123819248
CEA DAM - GRAMAT;Terres TFA;TFA;TFA;1;0;47.4809357894, -0.498287719989
CEA DAM - GRAMAT;Terres TFA;FA-VL;DIV6;0,8;0;46.7900018209, -1.43199999374
CENTRE HOSPITALIER D'AGEN SAINT-ESPRIT - MEDECINE NUCLEAIRE - SCINTIGRAPHIE - BIOPHYSIQUE;;VTC;DGD;15,5;-;46.7483063512, -1.42844690918
INSTITUT DE RADIOPROTECTION ET DE SURETE NUCLEAIRE (AGEN) - SERVICE D'INTERVENTION ET D'ASSISTANCE EN RADIOPROTECTION;;FMA-VC;F3-01;0,00337;1000000;47.8773735408, 0.805515643774
AREVA MINES - LE CELLIER - MINE;Mine à ciel ouvert (MCO du Cellier);AUTRES;RTMU;-;0;47.4400018572, 0.550000005537
AREVA MINES - LE CELLIER - MINE;Mine à ciel ouvert (MCO du Cellier);AUTRES;DSH;-;0;48.1063695901, 0.763439313528
AREVA MINES - LE CELLIER - MINE;Mine à ciel ouvert (MCO du Cellier);AUTRES;RTMU;-;2,39E+13;47.9365617498, 0.664535567111
AREVA MINES - LE CELLIER - MINE;Résidus de traitement par lixiviation en tas;AUTRES;RTMU;-;1,20E+12;
AREVA MINES - LE CELLIER - MINE;Résidus de traitement par lixiviation en tas;AUTRES;RTMU;-;1,80E+13;43.6832999973, 5.69999999953
CENTRE HOSPITALIER UNIVERSITAIRE D'ANGERS - HOPITAL LARREY - MEDECINE NUCLEAIRE;;VTC;DGD;10;-;43.5172712548, 5.43199504944
CENTRE HOSPITALIER UNIVERSITAIRE D'ANGERS - HOPITAL LARREY - Unité fonctionelle d'hormonologie;;VTC;DGD;5,3;-;43.4833000016, 5.50000000726
CENTRE REGIONAL DE LUTTE CONTRE LE CANCER - CENTRE PAUL PAPIN - MEDECINE NUCLEAIRE;;VTC;DGD;6;-;43.4519495963, 5.46130912312
UNIVERSITE D'ANGERS - PLATEFORME DE RADIOBIOLOGIE ET D'IMAGERIE EXPERIMENTALE (PRIMEX) U 1066;;VTC;DGD;0,04;-;43.459781601, 5.24881290229
UNIVERSITE D'ANGERS - LABORATOIRE DE RECHERCHE;;FMA-VC;F3-7-01;0;5,28E+06;43.3641746562, 6.35865332762
UNIVERSITE D'ANGERS - PLATEFORME DE RADIOBIOLOGIE ET D'IMAGERIE EXPERIMENTALE (PRIMEX) U 1066;;FMA-VC;F3-7-01;0;20000000;43.1076576247, 5.87837136055
UNIVERSITE D'ANGERS - PLATEFORME DE RADIOBIOLOGIE ET D'IMAGERIE EXPERIMENTALE (PRIMEX) U 1066;;FMA-VC;F3-7-01;0;20000000;43.1270093065, 5.92227958264
UNIVERSITE D'ANGERS - PLATEFORME DE RADIOBIOLOGIE ET D'IMAGERIE EXPERIMENTALE (PRIMEX) U 1066;;FMA-VC;F3-7-01;0,0504;80000000;43.6167782342, 6.73712278349
